stage,cohort,scheme,fold,seed,model,ecg_id,n_features,n_missing
stage1,all300,exploratory,8,7005,A,1779,24,0
stage1,all300,exploratory,8,7005,A,2762,24,0
stage1,all300,exploratory,8,7005,A,3218,24,0
stage1,all300,exploratory,8,7005,A,3316,24,0
stage1,all300,exploratory,8,7005,A,3768,24,0
stage1,all300,exploratory,8,7005,A,3840,24,0
stage1,all300,exploratory,8,7005,A,4297,24,0
stage1,all300,exploratory,8,7005,A,4738,24,0
stage1,all300,exploratory,8,7005,A,4808,24,0
stage1,all300,exploratory,8,7005,A,5178,24,0
stage1,all300,exploratory,8,7005,A,5705,24,0
stage1,all300,exploratory,8,7005,A,5783,24,24
stage1,all300,exploratory,8,7005,A,6635,24,0
stage1,all300,exploratory,8,7005,A,7184,24,0
stage1,all300,exploratory,8,7005,A,7439,24,0
stage1,all300,exploratory,8,7005,A,7911,24,0
stage1,all300,exploratory,8,7005,A,9005,24,0
stage1,all300,exploratory,8,7005,A,10672,24,0
stage1,all300,exploratory,8,7005,A,11338,24,0
stage1,all300,exploratory,8,7005,A,11906,24,0
stage1,all300,exploratory,8,7005,A,12320,24,0
stage1,all300,exploratory,8,7005,A,12845,24,0
stage1,all300,exploratory,8,7005,A,13651,24,0
stage1,all300,exploratory,8,7005,A,14470,24,0
stage1,all300,exploratory,8,7005,A,14521,24,0
stage1,all300,exploratory,8,7005,A,14712,24,0
stage1,all300,exploratory,8,7005,A,14801,24,0
stage1,all300,exploratory,8,7005,A,15288,24,0
stage1,all300,exploratory,8,7005,A,15565,24,0
stage1,all300,exploratory,8,7005,A,17598,24,0
stage1,all300,exploratory,8,7005,A,17605,24,0
stage1,all300,exploratory,8,7005,A,18257,24,0
stage1,all300,exploratory,8,7005,A,18353,24,0
stage1,all300,exploratory,8,7005,A,18726,24,0
stage1,all300,exploratory,8,7005,A,18768,24,0
stage1,all300,exploratory,8,7005,A,19020,24,0
stage1,all300,exploratory,8,7005,A,19027,24,0
stage1,all300,exploratory,8,7005,A,19087,24,0
stage1,all300,exploratory,8,7005,A,19819,24,0
stage1,all300,exploratory,8,7005,A,20907,24,0
stage1,all300,exploratory,8,7005,A,21664,24,0
stage1,all300,exploratory,8,7005,B,138,52,0
stage1,all300,exploratory,8,7005,B,697,52,0
stage1,all300,exploratory,8,7005,B,1779,52,0
stage1,all300,exploratory,8,7005,B,2762,52,0
stage1,all300,exploratory,8,7005,B,3218,52,0
stage1,all300,exploratory,8,7005,B,3316,52,0
stage1,all300,exploratory,8,7005,B,3768,52,0
stage1,all300,exploratory,8,7005,B,3840,52,0
stage1,all300,exploratory,8,7005,B,4297,52,0
stage1,all300,exploratory,8,7005,B,4738,52,0
stage1,all300,exploratory,8,7005,B,4808,52,0
stage1,all300,exploratory,8,7005,B,5178,52,0
stage1,all300,exploratory,8,7005,B,5705,52,0
stage1,all300,exploratory,8,7005,B,5783,52,52
stage1,all300,exploratory,8,7005,B,6635,52,0
stage1,all300,exploratory,8,7005,B,7184,52,0
stage1,all300,exploratory,8,7005,B,7439,52,0
stage1,all300,exploratory,8,7005,B,7911,52,0
stage1,all300,exploratory,8,7005,B,9005,52,0
stage1,all300,exploratory,8,7005,B,10672,52,0
stage1,all300,exploratory,8,7005,B,11338,52,0
stage1,all300,exploratory,8,7005,B,11906,52,0
stage1,all300,exploratory,8,7005,B,12320,52,0
stage1,all300,exploratory,8,7005,B,12845,52,0
stage1,all300,exploratory,8,7005,B,13651,52,0
stage1,all300,exploratory,8,7005,B,14470,52,0
stage1,all300,exploratory,8,7005,B,14521,52,0
stage1,all300,exploratory,8,7005,B,14712,52,0
stage1,all300,exploratory,8,7005,B,14801,52,0
stage1,all300,exploratory,8,7005,B,15288,52,0
stage1,all300,exploratory,8,7005,B,15565,52,0
stage1,all300,exploratory,8,7005,B,17598,52,0
stage1,all300,exploratory,8,7005,B,17605,52,0
stage1,all300,exploratory,8,7005,B,18257,52,0
stage1,all300,exploratory,8,7005,B,18353,52,0
stage1,all300,exploratory,8,7005,B,18726,52,0
stage1,all300,exploratory,8,7005,B,18768,52,0
stage1,all300,exploratory,8,7005,B,19020,52,0
stage1,all300,exploratory,8,7005,B,19027,52,0
stage1,all300,exploratory,8,7005,B,19087,52,0
stage1,all300,exploratory,8,7005,B,19819,52,0
stage1,all300,exploratory,8,7005,B,20907,52,0
stage1,all300,exploratory,8,7005,B,21664,52,0
stage1,all300,exploratory,8,7005,C,138,92,0
stage1,all300,exploratory,8,7005,C,697,92,0
stage1,all300,exploratory,8,7005,C,1779,92,0
stage1,all300,exploratory,8,7005,C,2762,92,0
stage1,all300,exploratory,8,7005,C,3218,92,0
stage1,all300,exploratory,8,7005,C,3316,92,0
stage1,all300,exploratory,8,7005,C,3768,92,0
stage1,all300,exploratory,8,7005,C,3840,92,0
stage1,all300,exploratory,8,7005,C,4297,92,0
stage1,all300,exploratory,8,7005,C,4738,92,0
stage1,all300,exploratory,8,7005,C,4808,92,0
stage1,all300,exploratory,8,7005,C,5178,92,0
stage1,all300,exploratory,8,7005,C,5705,92,0
stage1,all300,exploratory,8,7005,C,5783,92,92
stage1,all300,exploratory,8,7005,C,6635,92,0
stage1,all300,exploratory,8,7005,C,7184,92,0
stage1,all300,exploratory,8,7005,C,7439,92,0
stage1,all300,exploratory,8,7005,C,7911,92,0
stage1,all300,exploratory,8,7005,C,9005,92,0
stage1,all300,exploratory,8,7005,C,10672,92,0
stage1,all300,exploratory,8,7005,C,11338,92,0
stage1,all300,exploratory,8,7005,C,11906,92,0
stage1,all300,exploratory,8,7005,C,12320,92,0
stage1,all300,exploratory,8,7005,C,12845,92,0
stage1,all300,exploratory,8,7005,C,13651,92,0
stage1,all300,exploratory,8,7005,C,14470,92,0
stage1,all300,exploratory,8,7005,C,14521,92,0
stage1,all300,exploratory,8,7005,C,14712,92,0
stage1,all300,exploratory,8,7005,C,14801,92,0
stage1,all300,exploratory,8,7005,C,15288,92,0
stage1,all300,exploratory,8,7005,C,15565,92,0
stage1,all300,exploratory,8,7005,C,17598,92,0
stage1,all300,exploratory,8,7005,C,17605,92,0
stage1,all300,exploratory,8,7005,C,18257,92,0
stage1,all300,exploratory,8,7005,C,18353,92,0
stage1,all300,exploratory,8,7005,C,18726,92,0
stage1,all300,exploratory,8,7005,C,18768,92,0
stage1,all300,exploratory,8,7005,C,19020,92,0
stage1,all300,exploratory,8,7005,C,19027,92,0
stage1,all300,exploratory,8,7005,C,19087,92,0
stage1,all300,exploratory,8,7005,C,19819,92,0
stage1,all300,exploratory,8,7005,C,20907,92,0
stage1,all300,exploratory,8,7005,C,21664,92,0
stage1,all300,strict,1,0,A,96,24,0
stage1,all300,strict,1,0,A,1217,24,0
stage1,all300,strict,1,0,A,2858,24,24
stage1,all300,strict,1,0,A,3621,24,0
stage1,all300,strict,1,0,A,4398,24,0
stage1,all300,strict,1,0,A,5453,24,0
stage1,all300,strict,1,0,A,5984,24,0
stage1,all300,strict,1,0,A,6554,24,0
stage1,all300,strict,1,0,A,6888,24,0
stage1,all300,strict,1,0,A,9057,24,0
stage1,all300,strict,1,0,A,9747,24,0
stage1,all300,strict,1,0,A,10702,24,0
stage1,all300,strict,1,0,A,10746,24,0
stage1,all300,strict,1,0,A,11011,24,0
stage1,all300,strict,1,0,A,11526,24,0
stage1,all300,strict,1,0,A,11924,24,24
stage1,all300,strict,1,0,A,12663,24,0
stage1,all300,strict,1,0,A,13919,24,24
stage1,all300,strict,1,0,A,14453,24,0
stage1,all300,strict,1,0,A,17745,24,0
stage1,all300,strict,1,0,A,17907,24,0
stage1,all300,strict,1,0,A,18572,24,24
stage1,all300,strict,1,0,A,19035,24,0
stage1,all300,strict,1,0,A,19248,24,0
stage1,all300,strict,1,0,A,19331,24,0
stage1,all300,strict,1,0,A,19489,24,0
stage1,all300,strict,1,0,A,19493,24,0
stage1,all300,strict,1,0,A,21775,24,0
stage1,all300,strict,1,0,B,96,52,0
stage1,all300,strict,1,0,B,1217,52,0
stage1,all300,strict,1,0,B,2858,52,52
stage1,all300,strict,1,0,B,3621,52,0
stage1,all300,strict,1,0,B,4398,52,0
stage1,all300,strict,1,0,B,5453,52,0
stage1,all300,strict,1,0,B,5984,52,0
stage1,all300,strict,1,0,B,6554,52,0
stage1,all300,strict,1,0,B,6888,52,0
stage1,all300,strict,1,0,B,9057,52,0
stage1,all300,strict,1,0,B,9747,52,0
stage1,all300,strict,1,0,B,10702,52,0
stage1,all300,strict,1,0,B,10746,52,0
stage1,all300,strict,1,0,B,11011,52,0
stage1,all300,strict,1,0,B,11526,52,0
stage1,all300,strict,1,0,B,11924,52,52
stage1,all300,strict,1,0,B,12663,52,0
stage1,all300,strict,1,0,B,13919,52,52
stage1,all300,strict,1,0,B,14453,52,0
stage1,all300,strict,1,0,B,17745,52,0
stage1,all300,strict,1,0,B,17907,52,0
stage1,all300,strict,1,0,B,18572,52,52
stage1,all300,strict,1,0,B,19035,52,0
stage1,all300,strict,1,0,B,19248,52,0
stage1,all300,strict,1,0,B,19331,52,0
stage1,all300,strict,1,0,B,19489,52,0
stage1,all300,strict,1,0,B,19493,52,0
stage1,all300,strict,1,0,B,21775,52,0
stage1,all300,strict,1,0,C,96,92,0
stage1,all300,strict,1,0,C,1217,92,0
stage1,all300,strict,1,0,C,2858,92,92
stage1,all300,strict,1,0,C,3621,92,0
stage1,all300,strict,1,0,C,4398,92,0
stage1,all300,strict,1,0,C,5453,92,0
stage1,all300,strict,1,0,C,5984,92,0
stage1,all300,strict,1,0,C,6554,92,0
stage1,all300,strict,1,0,C,6888,92,0
stage1,all300,strict,1,0,C,9057,92,0
stage1,all300,strict,1,0,C,9747,92,0
stage1,all300,strict,1,0,C,10702,92,0
stage1,all300,strict,1,0,C,10746,92,0
stage1,all300,strict,1,0,C,11011,92,0
stage1,all300,strict,1,0,C,11526,92,0
stage1,all300,strict,1,0,C,11924,92,92
stage1,all300,strict,1,0,C,12663,92,0
stage1,all300,strict,1,0,C,13919,92,92
stage1,all300,strict,1,0,C,14453,92,0
stage1,all300,strict,1,0,C,17745,92,0
stage1,all300,strict,1,0,C,17907,92,0
stage1,all300,strict,1,0,C,18572,92,92
stage1,all300,strict,1,0,C,19035,92,0
stage1,all300,strict,1,0,C,19248,92,0
stage1,all300,strict,1,0,C,19331,92,0
stage1,all300,strict,1,0,C,19489,92,0
stage1,all300,strict,1,0,C,19493,92,0
stage1,all300,strict,1,0,C,21775,92,0
stage1,all300,strict,1,7001,A,96,24,0
stage1,all300,strict,1,7001,A,1217,24,0
stage1,all300,strict,1,7001,A,2858,24,24
stage1,all300,strict,1,7001,A,3621,24,0
stage1,all300,strict,1,7001,A,4398,24,0
stage1,all300,strict,1,7001,A,5453,24,0
stage1,all300,strict,1,7001,A,5984,24,0
stage1,all300,strict,1,7001,A,6554,24,0
stage1,all300,strict,1,7001,A,6888,24,0
stage1,all300,strict,1,7001,A,9057,24,0
stage1,all300,strict,1,7001,A,9747,24,0
stage1,all300,strict,1,7001,A,10702,24,0
stage1,all300,strict,1,7001,A,10746,24,0
stage1,all300,strict,1,7001,A,11011,24,0
stage1,all300,strict,1,7001,A,11526,24,0
stage1,all300,strict,1,7001,A,11924,24,24
stage1,all300,strict,1,7001,A,12663,24,0
stage1,all300,strict,1,7001,A,13919,24,24
stage1,all300,strict,1,7001,A,14453,24,0
stage1,all300,strict,1,7001,A,17745,24,0
stage1,all300,strict,1,7001,A,17907,24,0
stage1,all300,strict,1,7001,A,18572,24,24
stage1,all300,strict,1,7001,A,19035,24,0
stage1,all300,strict,1,7001,A,19248,24,0
stage1,all300,strict,1,7001,A,19331,24,0
stage1,all300,strict,1,7001,A,19489,24,0
stage1,all300,strict,1,7001,A,19493,24,0
stage1,all300,strict,1,7001,A,21775,24,0
stage1,all300,strict,1,7001,B,96,52,0
stage1,all300,strict,1,7001,B,1217,52,0
stage1,all300,strict,1,7001,B,2858,52,52
stage1,all300,strict,1,7001,B,3621,52,0
stage1,all300,strict,1,7001,B,4398,52,0
stage1,all300,strict,1,7001,B,5453,52,0
stage1,all300,strict,1,7001,B,5984,52,0
stage1,all300,strict,1,7001,B,6554,52,0
stage1,all300,strict,1,7001,B,6888,52,0
stage1,all300,strict,1,7001,B,9057,52,0
stage1,all300,strict,1,7001,B,9747,52,0
stage1,all300,strict,1,7001,B,10702,52,0
stage1,all300,strict,1,7001,B,10746,52,0
stage1,all300,strict,1,7001,B,11011,52,0
stage1,all300,strict,1,7001,B,11526,52,0
stage1,all300,strict,1,7001,B,11924,52,52
stage1,all300,strict,1,7001,B,12663,52,0
stage1,all300,strict,1,7001,B,13919,52,52
stage1,all300,strict,1,7001,B,14453,52,0
stage1,all300,strict,1,7001,B,17745,52,0
stage1,all300,strict,1,7001,B,17907,52,0
stage1,all300,strict,1,7001,B,18572,52,52
stage1,all300,strict,1,7001,B,19035,52,0
stage1,all300,strict,1,7001,B,19248,52,0
stage1,all300,strict,1,7001,B,19331,52,0
stage1,all300,strict,1,7001,B,19489,52,0
stage1,all300,strict,1,7001,B,19493,52,0
stage1,all300,strict,1,7001,B,21775,52,0
stage1,all300,strict,1,7001,C,96,92,0
stage1,all300,strict,1,7001,C,1217,92,0
stage1,all300,strict,1,7001,C,2858,92,92
stage1,all300,strict,1,7001,C,3621,92,0
stage1,all300,strict,1,7001,C,4398,92,0
stage1,all300,strict,1,7001,C,5453,92,0
stage1,all300,strict,1,7001,C,5984,92,0
stage1,all300,strict,1,7001,C,6554,92,0
stage1,all300,strict,1,7001,C,6888,92,0
stage1,all300,strict,1,7001,C,9057,92,0
stage1,all300,strict,1,7001,C,9747,92,0
stage1,all300,strict,1,7001,C,10702,92,0
stage1,all300,strict,1,7001,C,10746,92,0
stage1,all300,strict,1,7001,C,11011,92,0
stage1,all300,strict,1,7001,C,11526,92,0
stage1,all300,strict,1,7001,C,11924,92,92
stage1,all300,strict,1,7001,C,12663,92,0
stage1,all300,strict,1,7001,C,13919,92,92
stage1,all300,strict,1,7001,C,14453,92,0
stage1,all300,strict,1,7001,C,17745,92,0
stage1,all300,strict,1,7001,C,17907,92,0
stage1,all300,strict,1,7001,C,18572,92,92
stage1,all300,strict,1,7001,C,19035,92,0
stage1,all300,strict,1,7001,C,19248,92,0
stage1,all300,strict,1,7001,C,19331,92,0
stage1,all300,strict,1,7001,C,19489,92,0
stage1,all300,strict,1,7001,C,19493,92,0
stage1,all300,strict,1,7001,C,21775,92,0
stage1,all300,strict,1,7002,A,96,24,0
stage1,all300,strict,1,7002,A,1217,24,0
stage1,all300,strict,1,7002,A,2858,24,24
stage1,all300,strict,1,7002,A,3621,24,0
stage1,all300,strict,1,7002,A,4398,24,0
stage1,all300,strict,1,7002,A,5453,24,0
stage1,all300,strict,1,7002,A,5984,24,0
stage1,all300,strict,1,7002,A,6554,24,0
stage1,all300,strict,1,7002,A,6888,24,0
stage1,all300,strict,1,7002,A,9057,24,0
stage1,all300,strict,1,7002,A,9747,24,0
stage1,all300,strict,1,7002,A,10702,24,0
stage1,all300,strict,1,7002,A,10746,24,0
stage1,all300,strict,1,7002,A,11011,24,0
stage1,all300,strict,1,7002,A,11526,24,0
stage1,all300,strict,1,7002,A,11924,24,24
stage1,all300,strict,1,7002,A,12663,24,0
stage1,all300,strict,1,7002,A,13919,24,24
stage1,all300,strict,1,7002,A,14453,24,0
stage1,all300,strict,1,7002,A,17745,24,0
stage1,all300,strict,1,7002,A,17907,24,0
stage1,all300,strict,1,7002,A,18572,24,24
stage1,all300,strict,1,7002,A,19035,24,0
stage1,all300,strict,1,7002,A,19248,24,0
stage1,all300,strict,1,7002,A,19331,24,0
stage1,all300,strict,1,7002,A,19489,24,0
stage1,all300,strict,1,7002,A,19493,24,0
stage1,all300,strict,1,7002,A,21775,24,0
stage1,all300,strict,1,7002,B,96,52,0
stage1,all300,strict,1,7002,B,1217,52,0
stage1,all300,strict,1,7002,B,2858,52,52
stage1,all300,strict,1,7002,B,3621,52,0
stage1,all300,strict,1,7002,B,4398,52,0
stage1,all300,strict,1,7002,B,5453,52,0
stage1,all300,strict,1,7002,B,5984,52,0
stage1,all300,strict,1,7002,B,6554,52,0
stage1,all300,strict,1,7002,B,6888,52,0
stage1,all300,strict,1,7002,B,9057,52,0
stage1,all300,strict,1,7002,B,9747,52,0
stage1,all300,strict,1,7002,B,10702,52,0
stage1,all300,strict,1,7002,B,10746,52,0
stage1,all300,strict,1,7002,B,11011,52,0
stage1,all300,strict,1,7002,B,11526,52,0
stage1,all300,strict,1,7002,B,11924,52,52
stage1,all300,strict,1,7002,B,12663,52,0
stage1,all300,strict,1,7002,B,13919,52,52
stage1,all300,strict,1,7002,B,14453,52,0
stage1,all300,strict,1,7002,B,17745,52,0
stage1,all300,strict,1,7002,B,17907,52,0
stage1,all300,strict,1,7002,B,18572,52,52
stage1,all300,strict,1,7002,B,19035,52,0
stage1,all300,strict,1,7002,B,19248,52,0
stage1,all300,strict,1,7002,B,19331,52,0
stage1,all300,strict,1,7002,B,19489,52,0
stage1,all300,strict,1,7002,B,19493,52,0
stage1,all300,strict,1,7002,B,21775,52,0
stage1,all300,strict,1,7002,C,96,92,0
stage1,all300,strict,1,7002,C,1217,92,0
stage1,all300,strict,1,7002,C,2858,92,92
stage1,all300,strict,1,7002,C,3621,92,0
stage1,all300,strict,1,7002,C,4398,92,0
stage1,all300,strict,1,7002,C,5453,92,0
stage1,all300,strict,1,7002,C,5984,92,0
stage1,all300,strict,1,7002,C,6554,92,0
stage1,all300,strict,1,7002,C,6888,92,0
stage1,all300,strict,1,7002,C,9057,92,0
stage1,all300,strict,1,7002,C,9747,92,0
stage1,all300,strict,1,7002,C,10702,92,0
stage1,all300,strict,1,7002,C,10746,92,0
stage1,all300,strict,1,7002,C,11011,92,0
stage1,all300,strict,1,7002,C,11526,92,0
stage1,all300,strict,1,7002,C,11924,92,92
stage1,all300,strict,1,7002,C,12663,92,0
stage1,all300,strict,1,7002,C,13919,92,92
stage1,all300,strict,1,7002,C,14453,92,0
stage1,all300,strict,1,7002,C,17745,92,0
stage1,all300,strict,1,7002,C,17907,92,0
stage1,all300,strict,1,7002,C,18572,92,92
stage1,all300,strict,1,7002,C,19035,92,0
stage1,all300,strict,1,7002,C,19248,92,0
stage1,all300,strict,1,7002,C,19331,92,0
stage1,all300,strict,1,7002,C,19489,92,0
stage1,all300,strict,1,7002,C,19493,92,0
stage1,all300,strict,1,7002,C,21775,92,0
stage1,all300,strict,1,7003,A,96,24,0
stage1,all300,strict,1,7003,A,1217,24,0
stage1,all300,strict,1,7003,A,2858,24,24
stage1,all300,strict,1,7003,A,3621,24,0
stage1,all300,strict,1,7003,A,4398,24,0
stage1,all300,strict,1,7003,A,5453,24,0
stage1,all300,strict,1,7003,A,5984,24,0
stage1,all300,strict,1,7003,A,6554,24,0
stage1,all300,strict,1,7003,A,6888,24,0
stage1,all300,strict,1,7003,A,9057,24,0
stage1,all300,strict,1,7003,A,9747,24,0
stage1,all300,strict,1,7003,A,10702,24,0
stage1,all300,strict,1,7003,A,10746,24,0
stage1,all300,strict,1,7003,A,11011,24,0
stage1,all300,strict,1,7003,A,11526,24,0
stage1,all300,strict,1,7003,A,11924,24,24
stage1,all300,strict,1,7003,A,12663,24,0
stage1,all300,strict,1,7003,A,13919,24,24
stage1,all300,strict,1,7003,A,14453,24,0
stage1,all300,strict,1,7003,A,17745,24,0
stage1,all300,strict,1,7003,A,17907,24,0
stage1,all300,strict,1,7003,A,18572,24,24
stage1,all300,strict,1,7003,A,19035,24,0
stage1,all300,strict,1,7003,A,19248,24,0
stage1,all300,strict,1,7003,A,19331,24,0
stage1,all300,strict,1,7003,A,19489,24,0
stage1,all300,strict,1,7003,A,19493,24,0
stage1,all300,strict,1,7003,A,21775,24,0
stage1,all300,strict,1,7003,B,96,52,0
stage1,all300,strict,1,7003,B,1217,52,0
stage1,all300,strict,1,7003,B,2858,52,52
stage1,all300,strict,1,7003,B,3621,52,0
stage1,all300,strict,1,7003,B,4398,52,0
stage1,all300,strict,1,7003,B,5453,52,0
stage1,all300,strict,1,7003,B,5984,52,0
stage1,all300,strict,1,7003,B,6554,52,0
stage1,all300,strict,1,7003,B,6888,52,0
stage1,all300,strict,1,7003,B,9057,52,0
stage1,all300,strict,1,7003,B,9747,52,0
stage1,all300,strict,1,7003,B,10702,52,0
stage1,all300,strict,1,7003,B,10746,52,0
stage1,all300,strict,1,7003,B,11011,52,0
stage1,all300,strict,1,7003,B,11526,52,0
stage1,all300,strict,1,7003,B,11924,52,52
stage1,all300,strict,1,7003,B,12663,52,0
stage1,all300,strict,1,7003,B,13919,52,52
stage1,all300,strict,1,7003,B,14453,52,0
stage1,all300,strict,1,7003,B,17745,52,0
stage1,all300,strict,1,7003,B,17907,52,0
stage1,all300,strict,1,7003,B,18572,52,52
stage1,all300,strict,1,7003,B,19035,52,0
stage1,all300,strict,1,7003,B,19248,52,0
stage1,all300,strict,1,7003,B,19331,52,0
stage1,all300,strict,1,7003,B,19489,52,0
stage1,all300,strict,1,7003,B,19493,52,0
stage1,all300,strict,1,7003,B,21775,52,0
stage1,all300,strict,1,7003,C,96,92,0
stage1,all300,strict,1,7003,C,1217,92,0
stage1,all300,strict,1,7003,C,2858,92,92
stage1,all300,strict,1,7003,C,3621,92,0
stage1,all300,strict,1,7003,C,4398,92,0
stage1,all300,strict,1,7003,C,5453,92,0
stage1,all300,strict,1,7003,C,5984,92,0
stage1,all300,strict,1,7003,C,6554,92,0
stage1,all300,strict,1,7003,C,6888,92,0
stage1,all300,strict,1,7003,C,9057,92,0
stage1,all300,strict,1,7003,C,9747,92,0
stage1,all300,strict,1,7003,C,10702,92,0
stage1,all300,strict,1,7003,C,10746,92,0
stage1,all300,strict,1,7003,C,11011,92,0
stage1,all300,strict,1,7003,C,11526,92,0
stage1,all300,strict,1,7003,C,11924,92,92
stage1,all300,strict,1,7003,C,12663,92,0
stage1,all300,strict,1,7003,C,13919,92,92
stage1,all300,strict,1,7003,C,14453,92,0
stage1,all300,strict,1,7003,C,17745,92,0
stage1,all300,strict,1,7003,C,17907,92,0
stage1,all300,strict,1,7003,C,18572,92,92
stage1,all300,strict,1,7003,C,19035,92,0
stage1,all300,strict,1,7003,C,19248,92,0
stage1,all300,strict,1,7003,C,19331,92,0
stage1,all300,strict,1,7003,C,19489,92,0
stage1,all300,strict,1,7003,C,19493,92,0
stage1,all300,strict,1,7003,C,21775,92,0
stage1,all300,strict,1,7004,A,96,24,0
stage1,all300,strict,1,7004,A,1217,24,0
stage1,all300,strict,1,7004,A,2858,24,24
stage1,all300,strict,1,7004,A,3621,24,0
stage1,all300,strict,1,7004,A,4398,24,0
stage1,all300,strict,1,7004,A,5453,24,0
stage1,all300,strict,1,7004,A,5984,24,0
stage1,all300,strict,1,7004,A,6554,24,0
stage1,all300,strict,1,7004,A,6888,24,0
