stage,ecg_id,source_peak_index,r_peak_sample,r_peak_time_s,left_sample,right_sample,rr_prev_ms,rr_next_ms,valid,failure_reason,beat_index
stage2,18353,0,194,0.388,,422.5,,914.0,False,edge_no_two_neighbors,-1
stage2,18353,1,651,1.302,422.5,887.5,914.0,946.0,True,,0
stage2,18353,2,1124,2.248,887.5,1357.5,946.0,934.0,True,,1
stage2,18353,3,1591,3.182,1357.5,1829.5,934.0,954.0,True,,2
stage2,18353,4,2068,4.136,1829.5,2309.0,954.0,964.0,True,,3
stage2,18353,5,2550,5.1,2309.0,2792.0,964.0,968.0,True,,4
stage2,18353,6,3034,6.068,2792.0,3279.0,968.0,980.0,True,,5
stage2,18353,7,3524,7.048,3279.0,3769.0,980.0,980.0,True,,6
stage2,18353,8,4014,8.028,3769.0,4260.5,980.0,986.0,True,,7
stage2,18353,9,4507,9.014,4260.5,,986.0,,False,edge_no_two_neighbors,-1
stage2,18429,0,195,0.39,,406.0,,844.0,False,edge_no_two_neighbors,-1
stage2,18429,1,617,1.234,406.0,844.0,844.0,908.0,True,,0
stage2,18429,2,1071,2.142,844.0,1302.0,908.0,924.0,True,,1
stage2,18429,3,1533,3.066,1302.0,1769.5,924.0,946.0,True,,2
stage2,18429,4,2006,4.012,1769.5,2146.0,946.0,560.0,True,,3
stage2,18429,5,2286,4.572,2146.0,2627.0,560.0,1364.0,True,,4
stage2,18429,6,2968,5.936,2627.0,3110.5,1364.0,570.0,True,,5
stage2,18429,7,3253,6.506,3110.5,3577.5,570.0,1298.0,True,,6
stage2,18429,8,3902,7.804,3577.5,4050.5,1298.0,594.0,True,,7
stage2,18429,9,4199,8.398,4050.5,4492.0,594.0,1172.0,True,,8
stage2,18429,10,4785,9.57,4492.0,,1172.0,,False,edge_no_two_neighbors,-1
stage2,18517,0,352,0.704,,628.5,,1106.0,False,edge_no_two_neighbors,-1
stage2,18517,1,905,1.81,628.5,1180.0,1106.0,1100.0,True,,0
stage2,18517,2,1455,2.91,1180.0,1715.5,1100.0,1042.0,True,,1
stage2,18517,3,1976,3.952,1715.5,2219.0,1042.0,972.0,True,,2
stage2,18517,4,2462,4.924,2219.0,2707.0,972.0,980.0,True,,3
stage2,18517,5,2952,5.904,2707.0,3209.0,980.0,1028.0,True,,4
stage2,18517,6,3466,6.932,3209.0,3728.0,1028.0,1048.0,True,,5
stage2,18517,7,3990,7.98,3728.0,4235.5,1048.0,982.0,True,,6
stage2,18517,8,4481,8.962,4235.5,4711.0,982.0,920.0,True,,7
stage2,18517,9,4941,9.882,4711.0,,920.0,,False,edge_no_two_neighbors,-1
stage2,18572,0,370,0.74,,662.0,,1168.0,False,edge_no_two_neighbors,-1
stage2,18572,1,954,1.908,662.0,1238.0,1168.0,1136.0,True,,0
stage2,18572,2,1522,3.044,1238.0,1819.0,1136.0,1188.0,True,,1
stage2,18572,3,2116,4.232,1819.0,2406.5,1188.0,1162.0,True,,2
stage2,18572,4,2697,5.394,2406.5,2982.5,1162.0,1142.0,True,,3
stage2,18572,5,3268,6.536,2982.5,3567.5,1142.0,1198.0,True,,4
stage2,18572,6,3867,7.734,3567.5,4158.0,1198.0,1164.0,True,,5
stage2,18572,7,4449,8.898,4158.0,,1164.0,,False,edge_no_two_neighbors,-1
stage2,18679,0,354,0.708,,542.5,,754.0,False,edge_no_two_neighbors,-1
stage2,18679,1,731,1.462,542.5,948.0,754.0,868.0,True,,0
stage2,18679,2,1165,2.33,948.0,1598.0,868.0,1732.0,True,,1
stage2,18679,3,2031,4.062,1598.0,2226.0,1732.0,780.0,True,,2
stage2,18679,4,2421,4.842,2226.0,2533.5,780.0,450.0,True,,3
stage2,18679,5,2646,5.292,2533.5,2952.5,450.0,1226.0,True,,4
stage2,18679,6,3259,6.518,2952.5,3445.5,1226.0,746.0,True,,5
stage2,18679,7,3632,7.264,3445.5,3826.0,746.0,776.0,True,,6
stage2,18679,8,4020,8.04,3826.0,4229.0,776.0,836.0,True,,7
stage2,18679,9,4438,8.876,4229.0,,836.0,,False,edge_no_two_neighbors,-1
stage2,18726,0,87,0.174,,388.5,,1206.0,False,edge_no_two_neighbors,-1
stage2,18726,1,690,1.38,388.5,967.5,1206.0,1110.0,True,,0
stage2,18726,2,1245,2.49,967.5,1522.5,1110.0,1110.0,True,,1
stage2,18726,3,1800,3.6,1522.5,2076.5,1110.0,1106.0,True,,2
stage2,18726,4,2353,4.706,2076.5,2644.0,1106.0,1164.0,True,,3
stage2,18726,5,2935,5.87,2644.0,3231.0,1164.0,1184.0,True,,4
stage2,18726,6,3527,7.054,3231.0,3817.5,1184.0,1162.0,True,,5
stage2,18726,7,4108,8.216,3817.5,4387.5,1162.0,1118.0,True,,6
stage2,18726,8,4667,9.334,4387.5,,1118.0,,False,edge_no_two_neighbors,-1
stage2,18768,0,75,0.15,,295.0,,880.0,False,edge_no_two_neighbors,-1
stage2,18768,1,515,1.03,295.0,736.0,880.0,884.0,True,,0
stage2,18768,2,957,1.914,736.0,1178.0,884.0,884.0,True,,1
stage2,18768,3,1399,2.798,1178.0,1618.5,884.0,878.0,True,,2
stage2,18768,4,1838,3.676,1618.5,2058.0,878.0,880.0,True,,3
stage2,18768,5,2278,4.556,2058.0,2507.5,880.0,918.0,True,,4
stage2,18768,6,2737,5.474,2507.5,2971.0,918.0,936.0,True,,5
stage2,18768,7,3205,6.41,2971.0,3430.5,936.0,902.0,True,,6
stage2,18768,8,3656,7.312,3430.5,3883.0,902.0,908.0,True,,7
stage2,18768,9,4110,8.22,3883.0,4341.0,908.0,924.0,True,,8
stage2,18768,10,4572,9.144,4341.0,,924.0,,False,edge_no_two_neighbors,-1
stage2,18835,0,204,0.408,,443.0,,956.0,False,edge_no_two_neighbors,-1
stage2,18835,1,682,1.364,443.0,921.0,956.0,956.0,True,,0
stage2,18835,2,1160,2.32,921.0,1396.0,956.0,944.0,True,,1
stage2,18835,3,1632,3.264,1396.0,1868.5,944.0,946.0,True,,2
stage2,18835,4,2105,4.21,1868.5,2342.0,946.0,948.0,True,,3
stage2,18835,5,2579,5.158,2342.0,2814.0,948.0,940.0,True,,4
stage2,18835,6,3049,6.098,2814.0,3284.0,940.0,940.0,True,,5
stage2,18835,7,3519,7.038,3284.0,3755.5,940.0,946.0,True,,6
stage2,18835,8,3992,7.984,3755.5,4229.5,946.0,950.0,True,,7
stage2,18835,9,4467,8.934,4229.5,4703.0,950.0,944.0,True,,8
stage2,18835,10,4939,9.878,4703.0,,944.0,,False,edge_no_two_neighbors,-1
stage2,19020,0,396,0.792,,630.0,,936.0,False,edge_no_two_neighbors,-1
stage2,19020,1,864,1.728,630.0,1105.5,936.0,966.0,True,,0
stage2,19020,2,1347,2.694,1105.5,1586.5,966.0,958.0,True,,1
stage2,19020,3,1826,3.652,1586.5,2063.0,958.0,948.0,True,,2
stage2,19020,4,2300,4.6,2063.0,2537.5,948.0,950.0,True,,3
stage2,19020,5,2775,5.55,2537.5,3016.0,950.0,964.0,True,,4
stage2,19020,6,3257,6.514,3016.0,3494.5,964.0,950.0,True,,5
stage2,19020,7,3732,7.464,3494.5,3965.0,950.0,932.0,True,,6
stage2,19020,8,4198,8.396,3965.0,4432.0,932.0,936.0,True,,7
stage2,19020,9,4666,9.332,4432.0,,936.0,,False,edge_no_two_neighbors,-1
stage2,19027,0,336,0.672,,515.5,,718.0,False,edge_no_two_neighbors,-1
stage2,19027,1,695,1.39,515.5,873.5,718.0,714.0,True,,0
stage2,19027,2,1052,2.104,873.5,1229.0,714.0,708.0,True,,1
stage2,19027,3,1406,2.812,1229.0,1582.5,708.0,706.0,True,,2
stage2,19027,4,1759,3.518,1582.5,1936.5,706.0,710.0,True,,3
stage2,19027,5,2114,4.228,1936.5,2291.0,710.0,708.0,True,,4
stage2,19027,6,2468,4.936,2291.0,2647.0,708.0,716.0,True,,5
stage2,19027,7,2826,5.652,2647.0,3009.5,716.0,734.0,True,,6
stage2,19027,8,3193,6.386,3009.5,3379.5,734.0,746.0,True,,7
stage2,19027,9,3566,7.132,3379.5,3749.5,746.0,734.0,True,,8
stage2,19027,10,3933,7.866,3749.5,4116.0,734.0,732.0,True,,9
stage2,19027,11,4299,8.598,4116.0,4482.5,732.0,734.0,True,,10
stage2,19027,12,4666,9.332,4482.5,,734.0,,False,edge_no_two_neighbors,-1
stage2,19035,0,153,0.306,,321.0,,672.0,False,edge_no_two_neighbors,-1
stage2,19035,1,489,0.978,321.0,657.5,672.0,674.0,True,,0
stage2,19035,2,826,1.652,657.5,995.0,674.0,676.0,True,,1
stage2,19035,3,1164,2.328,995.0,1337.0,676.0,692.0,True,,2
stage2,19035,4,1510,3.02,1337.0,1683.5,692.0,694.0,True,,3
stage2,19035,5,1857,3.714,1683.5,2026.5,694.0,678.0,True,,4
stage2,19035,6,2196,4.392,2026.5,2363.0,678.0,668.0,True,,5
stage2,19035,7,2530,5.06,2363.0,2694.0,668.0,656.0,True,,6
stage2,19035,8,2858,5.716,2694.0,3016.5,656.0,634.0,True,,7
stage2,19035,9,3175,6.35,3016.5,3328.5,634.0,614.0,True,,8
stage2,19035,10,3482,6.964,3328.5,3635.0,614.0,612.0,True,,9
stage2,19035,11,3788,7.576,3635.0,3945.0,612.0,628.0,True,,10
stage2,19035,12,4102,8.204,3945.0,4261.0,628.0,636.0,True,,11
stage2,19035,13,4420,8.84,4261.0,4584.0,636.0,656.0,True,,12
stage2,19035,14,4748,9.496,4584.0,,656.0,,False,edge_no_two_neighbors,-1
stage2,19087,0,404,0.808,,605.0,,804.0,False,edge_no_two_neighbors,-1
stage2,19087,1,806,1.612,605.0,1030.0,804.0,896.0,True,,0
stage2,19087,2,1254,2.508,1030.0,1542.0,896.0,1152.0,True,,1
stage2,19087,3,1830,3.66,1542.0,2099.0,1152.0,1076.0,True,,2
stage2,19087,4,2368,4.736,2099.0,2593.5,1076.0,902.0,True,,3
stage2,19087,5,2819,5.638,2593.5,3058.0,902.0,956.0,True,,4
stage2,19087,6,3297,6.594,3058.0,3543.0,956.0,984.0,True,,5
stage2,19087,7,3789,7.578,3543.0,4020.0,984.0,924.0,True,,6
stage2,19087,8,4251,8.502,4020.0,4457.0,924.0,824.0,True,,7
stage2,19087,9,4663,9.326,4457.0,,824.0,,False,edge_no_two_neighbors,-1
stage2,19122,0,312,0.624,,386.5,,298.0,False,edge_no_two_neighbors,-1
stage2,19122,1,461,0.922,386.5,630.5,298.0,678.0,False,rr_out_of_range,-1
stage2,19122,2,800,1.6,630.5,1046.0,678.0,984.0,False,rr_out_of_range,-1
stage2,19122,3,1292,2.584,1046.0,1367.0,984.0,300.0,False,rr_out_of_range,-1
stage2,19122,4,1442,2.884,1367.0,1620.0,300.0,712.0,False,rr_out_of_range,-1
stage2,19122,5,1798,3.596,1620.0,1873.0,712.0,300.0,False,rr_out_of_range,-1
stage2,19122,6,1948,3.896,1873.0,2121.0,300.0,692.0,False,rr_out_of_range,-1
stage2,19122,7,2294,4.588,2121.0,2367.5,692.0,294.0,False,rr_out_of_range,-1
stage2,19122,8,2441,4.882,2367.5,2608.5,294.0,670.0,False,rr_out_of_range,-1
stage2,19122,9,2776,5.552,2608.5,3027.0,670.0,1004.0,False,rr_out_of_range,-1
stage2,19122,10,3278,6.556,3027.0,3537.5,1004.0,1038.0,False,rr_out_of_range,-1
stage2,19122,11,3797,7.594,3537.5,3871.5,1038.0,298.0,False,rr_out_of_range,-1
stage2,19122,12,3946,7.892,3871.5,4128.5,298.0,730.0,False,rr_out_of_range,-1
stage2,19122,13,4311,8.622,4128.5,4385.0,730.0,296.0,False,rr_out_of_range,-1
stage2,19122,14,4459,8.918,4385.0,4629.5,296.0,682.0,False,rr_out_of_range,-1
stage2,19122,15,4800,9.6,4629.5,,682.0,,False,edge_no_two_neighbors,-1
stage2,19248,0,266,0.532,,494.5,,914.0,False,edge_no_two_neighbors,-1
stage2,19248,1,723,1.446,494.5,952.0,914.0,916.0,True,,0
stage2,19248,2,1181,2.362,952.0,1406.5,916.0,902.0,True,,1
stage2,19248,3,1632,3.264,1406.5,1855.5,902.0,894.0,True,,2
stage2,19248,4,2079,4.158,1855.5,2306.5,894.0,910.0,True,,3
stage2,19248,5,2534,5.068,2306.5,2765.5,910.0,926.0,True,,4
stage2,19248,6,2997,5.994,2765.5,3226.5,926.0,918.0,True,,5
stage2,19248,7,3456,6.912,3226.5,3682.0,918.0,904.0,True,,6
stage2,19248,8,3908,7.816,3682.0,4134.5,904.0,906.0,True,,7
stage2,19248,9,4361,8.722,4134.5,4587.0,906.0,904.0,True,,8
stage2,19248,10,4813,9.626,4587.0,,904.0,,False,edge_no_two_neighbors,-1
stage2,19307,0,29,0.058,,228.0,,796.0,False,edge_no_two_neighbors,-1
stage2,19307,1,427,0.854,228.0,625.5,796.0,794.0,True,,0
stage2,19307,2,824,1.648,625.5,1014.5,794.0,762.0,True,,1
stage2,19307,3,1205,2.41,1014.5,1399.0,762.0,776.0,True,,2
stage2,19307,4,1593,3.186,1399.0,1796.5,776.0,814.0,True,,3
stage2,19307,5,2000,4.0,1796.5,2198.5,814.0,794.0,True,,4
stage2,19307,6,2397,4.794,2198.5,2593.5,794.0,786.0,True,,5
stage2,19307,7,2790,5.58,2593.5,2997.0,786.0,828.0,True,,6
stage2,19307,8,3204,6.408,2997.0,3419.5,828.0,862.0,True,,7
stage2,19307,9,3635,7.27,3419.5,3835.0,862.0,800.0,True,,8
stage2,19307,10,4035,8.07,3835.0,4226.0,800.0,764.0,True,,9
stage2,19307,11,4417,8.834,4226.0,4604.0,764.0,748.0,True,,10
stage2,19307,12,4791,9.582,4604.0,,748.0,,False,edge_no_two_neighbors,-1
stage2,19308,0,239,0.478,,527.5,,1154.0,False,edge_no_two_neighbors,-1
stage2,19308,1,816,1.632,527.5,1103.0,1154.0,1148.0,True,,0
stage2,19308,2,1390,2.78,1103.0,1682.0,1148.0,1168.0,True,,1
stage2,19308,3,1974,3.948,1682.0,2264.5,1168.0,1162.0,True,,2
stage2,19308,4,2555,5.11,2264.5,2842.0,1162.0,1148.0,True,,3
stage2,19308,5,3129,6.258,2842.0,3421.0,1148.0,1168.0,True,,4
stage2,19308,6,3713,7.426,3421.0,4006.0,1168.0,1172.0,True,,5
stage2,19308,7,4299,8.598,4006.0,4587.5,1172.0,1154.0,True,,6
stage2,19308,8,4876,9.752,4587.5,,1154.0,,False,edge_no_two_neighbors,-1
stage2,19331,0,18,0.036,,283.0,,1060.0,False,edge_no_two_neighbors,-1
stage2,19331,1,548,1.096,283.0,809.5,1060.0,1046.0,True,,0
stage2,19331,2,1071,2.142,809.5,1336.5,1046.0,1062.0,True,,1
stage2,19331,3,1602,3.204,1336.5,1861.5,1062.0,1038.0,True,,2
stage2,19331,4,2121,4.242,1861.5,2370.0,1038.0,996.0,True,,3
stage2,19331,5,2619,5.238,2370.0,2874.0,996.0,1020.0,True,,4
stage2,19331,6,3129,6.258,2874.0,3385.5,1020.0,1026.0,True,,5
stage2,19331,7,3642,7.284,3385.5,3884.5,1026.0,970.0,True,,6
stage2,19331,8,4127,8.254,3884.5,4381.5,970.0,1018.0,True,,7
stage2,19331,9,4636,9.272,4381.5,,1018.0,,False,edge_no_two_neighbors,-1
stage2,19373,0,14,0.028,,242.5,,914.0,False,edge_no_two_neighbors,-1
stage2,19373,1,471,0.942,242.5,704.0,914.0,932.0,True,,0
stage2,19373,2,937,1.874,704.0,1175.0,932.0,952.0,True,,1
stage2,19373,3,1413,2.826,1175.0,1648.0,952.0,940.0,True,,2
stage2,19373,4,1883,3.766,1648.0,2119.0,940.0,944.0,True,,3
stage2,19373,5,2355,4.71,2119.0,2589.0,944.0,936.0,True,,4
stage2,19373,6,2823,5.646,2589.0,3057.0,936.0,936.0,True,,5
stage2,19373,7,3291,6.582,3057.0,3528.0,936.0,948.0,True,,6
stage2,19373,8,3765,7.53,3528.0,3998.0,948.0,932.0,True,,7
stage2,19373,9,4231,8.462,3998.0,4464.5,932.0,934.0,True,,8
stage2,19373,10,4698,9.396,4464.5,,934.0,,False,edge_no_two_neighbors,-1
stage2,19489,0,127,0.254,,368.0,,964.0,False,edge_no_two_neighbors,-1
stage2,19489,1,609,1.218,368.0,857.0,964.0,992.0,True,,0
stage2,19489,2,1105,2.21,857.0,1356.5,992.0,1006.0,True,,1
stage2,19489,3,1608,3.216,1356.5,1852.0,1006.0,976.0,True,,2
stage2,19489,4,2096,4.192,1852.0,2347.5,976.0,1006.0,True,,3
stage2,19489,5,2599,5.198,2347.5,2849.0,1006.0,1000.0,True,,4
stage2,19489,6,3099,6.198,2849.0,3341.5,1000.0,970.0,True,,5
stage2,19489,7,3584,7.168,3341.5,3837.0,970.0,1012.0,True,,6
stage2,19489,8,4090,8.18,3837.0,4341.5,1012.0,1006.0,True,,7
stage2,19489,9,4593,9.186,4341.5,,1006.0,,False,edge_no_two_neighbors,-1
stage2,19493,0,309,0.618,,554.0,,980.0,False,edge_no_two_neighbors,-1
stage2,19493,1,799,1.598,554.0,1042.5,980.0,974.0,True,,0
stage2,19493,2,1286,2.572,1042.5,1533.0,974.0,988.0,True,,1
stage2,19493,3,1780,3.56,1533.0,2027.5,988.0,990.0,True,,2
stage2,19493,4,2275,4.55,2027.5,2520.5,990.0,982.0,True,,3
stage2,19493,5,2766,5.532,2520.5,3009.5,982.0,974.0,True,,4
stage2,19493,6,3253,6.506,3009.5,3494.5,974.0,966.0,True,,5
stage2,19493,7,3736,7.472,3494.5,3979.5,966.0,974.0,True,,6
stage2,19493,8,4223,8.446,3979.5,4466.0,974.0,972.0,True,,7
stage2,19493,9,4709,9.418,4466.0,,972.0,,False,edge_no_two_neighbors,-1
stage2,19505,0,103,0.206,,211.0,,432.0,False,edge_no_two_neighbors,-1
stage2,19505,1,319,0.638,211.0,428.0,432.0,436.0,True,,0
stage2,19505,2,537,1.074,428.0,645.5,436.0,434.0,True,,1
stage2,19505,3,754,1.508,645.5,862.0,434.0,432.0,True,,2
stage2,19505,4,970,1.94,862.0,1078.0,432.0,432.0,True,,3
stage2,19505,5,1186,2.372,1078.0,1294.0,432.0,432.0,True,,4
stage2,19505,6,1402,2.804,1294.0,1509.5,432.0,430.0,True,,5
stage2,19505,7,1617,3.234,1509.5,1724.5,430.0,430.0,True,,6
stage2,19505,8,1832,3.664,1724.5,1939.5,430.0,430.0,True,,7
stage2,19505,9,2047,4.094,1939.5,2154.0,430.0,428.0,True,,8
stage2,19505,10,2261,4.522,2154.0,2368.0,428.0,428.0,True,,9
stage2,19505,11,2475,4.95,2368.0,2582.0,428.0,428.0,True,,10
stage2,19505,12,2689,5.378,2582.0,2796.0,428.0,428.0,True,,11
stage2,19505,13,2903,5.806,2796.0,3010.0,428.0,428.0,True,,12
stage2,19505,14,3117,6.234,3010.0,3224.5,428.0,430.0,True,,13
stage2,19505,15,3332,6.664,3224.5,3439.5,430.0,430.0,True,,14
stage2,19505,16,3547,7.094,3439.5,3655.0,430.0,432.0,True,,15
stage2,19505,17,3763,7.526,3655.0,3871.5,432.0,434.0,True,,16
stage2,19505,18,3980,7.96,3871.5,4089.0,434.0,436.0,True,,17
stage2,19505,19,4198,8.396,4089.0,4307.0,436.0,436.0,True,,18
stage2,19505,20,4416,8.832,4307.0,4525.5,436.0,438.0,True,,19
stage2,19505,21,4635,9.27,4525.5,4744.5,438.0,438.0,True,,20
stage2,19505,22,4854,9.708,4744.5,,438.0,,False,edge_no_two_neighbors,-1
stage2,19574,0,273,0.546,,441.5,,674.0,False,edge_no_two_neighbors,-1
stage2,19574,1,610,1.22,441.5,777.0,674.0,668.0,True,,0
stage2,19574,2,944,1.888,777.0,1113.0,668.0,676.0,True,,1
stage2,19574,3,1282,2.564,1113.0,1455.0,676.0,692.0,True,,2
stage2,19574,4,1628,3.256,1455.0,1806.0,692.0,712.0,True,,3
stage2,19574,5,1984,3.968,1806.0,2163.0,712.0,716.0,True,,4
stage2,19574,6,2342,4.684,2163.0,2526.5,716.0,738.0,True,,5
stage2,19574,7,2711,5.422,2526.5,2899.5,738.0,754.0,True,,6
stage2,19574,8,3088,6.176,2899.5,3276.5,754.0,754.0,True,,7
stage2,19574,9,3465,6.93,3276.5,3653.0,754.0,752.0,True,,8
stage2,19574,10,3841,7.682,3653.0,4030.5,752.0,758.0,True,,9
stage2,19574,11,4220,8.44,4030.5,4408.0,758.0,752.0,True,,10
stage2,19574,12,4596,9.192,4408.0,,752.0,,False,edge_no_two_neighbors,-1
stage2,19635,0,260,0.52,,576.5,,1266.0,False,edge_no_two_neighbors,-1
stage2,19635,1,893,1.786,576.5,1208.0,1266.0,1260.0,True,,0
stage2,19635,2,1523,3.046,1208.0,1833.0,1260.0,1240.0,True,,1
stage2,19635,3,2143,4.286,1833.0,2456.0,1240.0,1252.0,True,,2
stage2,19635,4,2769,5.538,2456.0,3099.5,1252.0,1322.0,True,,3
stage2,19635,5,3430,6.86,3099.5,3761.0,1322.0,1324.0,True,,4
stage2,19635,6,4092,8.184,3761.0,4448.0,1324.0,1424.0,True,,5
stage2,19635,7,4804,9.608,4448.0,,1424.0,,False,edge_no_two_neighbors,-1
stage2,19708,0,77,0.154,,302.5,,902.0,False,edge_no_two_neighbors,-1
stage2,19708,1,528,1.056,302.5,824.0,902.0,1184.0,True,,0
stage2,19708,2,1120,2.24,824.0,1418.5,1184.0,1194.0,True,,1
stage2,19708,3,1717,3.434,1418.5,2012.0,1194.0,1180.0,True,,2
stage2,19708,4,2307,4.614,2012.0,2598.5,1180.0,1166.0,True,,3
stage2,19708,5,2890,5.78,2598.5,3060.5,1166.0,682.0,True,,4
stage2,19708,6,3231,6.462,3060.5,3570.0,682.0,1356.0,True,,5
stage2,19708,7,3909,7.818,3570.0,4194.0,1356.0,1140.0,True,,6
stage2,19708,8,4479,8.958,4194.0,,1140.0,,False,edge_no_two_neighbors,-1
stage2,19753,0,36,0.072,,240.0,,816.0,False,edge_no_two_neighbors,-1
stage2,19753,1,444,0.888,240.0,647.0,816.0,812.0,True,,0
stage2,19753,2,850,1.7,647.0,1056.0,812.0,824.0,True,,1
stage2,19753,3,1262,2.524,1056.0,1469.0,824.0,828.0,True,,2
stage2,19753,4,1676,3.352,1469.0,1875.0,828.0,796.0,True,,3
stage2,19753,5,2074,4.148,1875.0,2281.5,796.0,830.0,True,,4
stage2,19753,6,2489,4.978,2281.5,2702.0,830.0,852.0,True,,5
stage2,19753,7,2915,5.83,2702.0,3123.5,852.0,834.0,True,,6
stage2,19753,8,3332,6.664,3123.5,3539.5,834.0,830.0,True,,7
stage2,19753,9,3747,7.494,3539.5,3959.0,830.0,848.0,True,,8
stage2,19753,10,4171,8.342,3959.0,4382.0,848.0,844.0,True,,9
stage2,19753,11,4593,9.186,4382.0,,844.0,,False,edge_no_two_neighbors,-1
stage2,19819,0,267,0.534,,528.5,,1046.0,False,edge_no_two_neighbors,-1
stage2,19819,1,790,1.58,528.5,1065.5,1046.0,1102.0,True,,0
stage2,19819,2,1341,2.682,1065.5,1621.5,1102.0,1122.0,True,,1
stage2,19819,3,1902,3.804,1621.5,2181.0,1122.0,1116.0,True,,2
stage2,19819,4,2460,4.92,2181.0,2727.0,1116.0,1068.0,True,,3
stage2,19819,5,2994,5.988,2727.0,3258.5,1068.0,1058.0,True,,4
stage2,19819,6,3523,7.046,3258.5,3779.5,1058.0,1026.0,True,,5
stage2,19819,7,4036,8.072,3779.5,4308.0,1026.0,1088.0,True,,6
stage2,19819,8,4580,9.16,4308.0,,1088.0,,False,edge_no_two_neighbors,-1
stage2,19830,0,343,0.686,,537.5,,778.0,False,edge_no_two_neighbors,-1
stage2,19830,1,732,1.464,537.5,933.5,778.0,806.0,True,,0
stage2,19830,2,1135,2.27,933.5,1342.0,806.0,828.0,True,,1
stage2,19830,3,1549,3.098,1342.0,1758.5,828.0,838.0,True,,2
stage2,19830,4,1968,3.936,1758.5,2170.0,838.0,808.0,True,,3
stage2,19830,5,2372,4.744,2170.0,2572.5,808.0,802.0,True,,4
stage2,19830,6,2773,5.546,2572.5,2969.0,802.0,784.0,True,,5
stage2,19830,7,3165,6.33,2969.0,3359.5,784.0,778.0,True,,6
stage2,19830,8,3554,7.108,3359.5,3750.5,778.0,786.0,True,,7
stage2,19830,9,3947,7.894,3750.5,4141.5,786.0,778.0,True,,8
stage2,19830,10,4336,8.672,4141.5,4527.5,778.0,766.0,True,,9
stage2,19830,11,4719,9.438,4527.5,,766.0,,False,edge_no_two_neighbors,-1
stage2,19835,0,154,0.308,,352.5,,794.0,False,edge_no_two_neighbors,-1
stage2,19835,1,551,1.102,352.5,751.0,794.0,800.0,True,,0
stage2,19835,2,951,1.902,751.0,1157.5,800.0,826.0,True,,1
stage2,19835,3,1364,2.728,1157.5,1575.5,826.0,846.0,True,,2
stage2,19835,4,1787,3.574,1575.5,1899.0,846.0,448.0,True,,3
stage2,19835,5,2011,4.022,1899.0,2107.0,448.0,384.0,True,,4
stage2,19835,6,2203,4.406,2107.0,2412.0,384.0,836.0,True,,5
stage2,19835,7,2621,5.242,2412.0,2832.5,836.0,846.0,True,,6
stage2,19835,8,3044,6.088,2832.5,3254.0,846.0,840.0,True,,7
stage2,19835,9,3464,6.928,3254.0,3672.5,840.0,834.0,True,,8
stage2,19835,10,3881,7.762,3672.5,4087.0,834.0,824.0,True,,9
stage2,19835,11,4293,8.586,4087.0,4495.0,824.0,808.0,True,,10
stage2,19835,12,4697,9.394,4495.0,,808.0,,False,edge_no_two_neighbors,-1
stage2,19895,0,375,0.75,,625.0,,1000.0,False,edge_no_two_neighbors,-1
stage2,19895,1,875,1.75,625.0,1142.5,1000.0,1070.0,True,,0
stage2,19895,2,1410,2.82,1142.5,1663.5,1070.0,1014.0,True,,1
stage2,19895,3,1917,3.834,1663.5,2169.5,1014.0,1010.0,True,,2
stage2,19895,4,2422,4.844,2169.5,2667.0,1010.0,980.0,True,,3
stage2,19895,5,2912,5.824,2667.0,3154.0,980.0,968.0,True,,4
stage2,19895,6,3396,6.792,3154.0,3645.5,968.0,998.0,True,,5
stage2,19895,7,3895,7.79,3645.5,4146.0,998.0,1004.0,True,,6
stage2,19895,8,4397,8.794,4146.0,4643.0,1004.0,984.0,True,,7
stage2,19895,9,4889,9.778,4643.0,,984.0,,False,edge_no_two_neighbors,-1
stage2,20221,0,139,0.278,,315.5,,706.0,False,edge_no_two_neighbors,-1
stage2,20221,1,492,0.984,315.5,674.0,706.0,728.0,True,,0
stage2,20221,2,856,1.712,674.0,1029.0,728.0,692.0,True,,1
stage2,20221,3,1202,2.404,1029.0,1375.0,692.0,692.0,True,,2
stage2,20221,4,1548,3.096,1375.0,1717.5,692.0,678.0,True,,3
stage2,20221,5,1887,3.774,1717.5,2062.5,678.0,702.0,True,,4
stage2,20221,6,2238,4.476,2062.5,2417.5,702.0,718.0,True,,5
stage2,20221,7,2597,5.194,2417.5,2772.5,718.0,702.0,True,,6
stage2,20221,8,2948,5.896,2772.5,3119.5,702.0,686.0,True,,7
stage2,20221,9,3291,6.582,3119.5,3454.0,686.0,652.0,True,,8
stage2,20221,10,3617,7.234,3454.0,3773.0,652.0,624.0,True,,9
stage2,20221,11,3929,7.858,3773.0,4073.5,624.0,578.0,True,,10
stage2,20221,12,4218,8.436,4073.5,4411.0,578.0,772.0,True,,11
stage2,20221,13,4604,9.208,4411.0,,772.0,,False,edge_no_two_neighbors,-1
stage2,20397,0,152,0.304,,417.0,,1060.0,False,edge_no_two_neighbors,-1
stage2,20397,1,682,1.364,417.0,941.5,1060.0,1038.0,True,,0
stage2,20397,2,1201,2.402,941.5,1439.5,1038.0,954.0,True,,1
stage2,20397,3,1678,3.356,1439.5,1889.5,954.0,846.0,True,,2
stage2,20397,4,2101,4.202,1889.5,2314.5,846.0,854.0,True,,3
