stage,seed,ecg_id,valid_position,vector_origin
stage2,7005,19830,9,1
stage2,0,19835,0,0
stage2,0,19835,1,1
stage2,0,19835,2,2
stage2,0,19835,3,3
stage2,0,19835,4,4
stage2,0,19835,5,5
stage2,0,19835,6,6
stage2,0,19835,7,7
stage2,0,19835,8,8
stage2,0,19835,9,9
stage2,0,19835,10,10
stage2,7001,19835,0,5
stage2,7001,19835,1,2
stage2,7001,19835,2,4
stage2,7001,19835,3,6
stage2,7001,19835,4,0
stage2,7001,19835,5,7
stage2,7001,19835,6,8
stage2,7001,19835,7,3
stage2,7001,19835,8,9
stage2,7001,19835,9,1
stage2,7001,19835,10,10
stage2,7002,19835,0,5
stage2,7002,19835,1,9
stage2,7002,19835,2,2
stage2,7002,19835,3,4
stage2,7002,19835,4,1
stage2,7002,19835,5,6
stage2,7002,19835,6,7
stage2,7002,19835,7,3
stage2,7002,19835,8,10
stage2,7002,19835,9,8
stage2,7002,19835,10,0
stage2,7003,19835,0,10
stage2,7003,19835,1,9
stage2,7003,19835,2,5
stage2,7003,19835,3,4
stage2,7003,19835,4,8
stage2,7003,19835,5,0
stage2,7003,19835,6,7
stage2,7003,19835,7,2
stage2,7003,19835,8,6
stage2,7003,19835,9,3
stage2,7003,19835,10,1
stage2,7004,19835,0,7
stage2,7004,19835,1,2
stage2,7004,19835,2,8
stage2,7004,19835,3,1
stage2,7004,19835,4,3
stage2,7004,19835,5,9
stage2,7004,19835,6,0
stage2,7004,19835,7,10
stage2,7004,19835,8,5
stage2,7004,19835,9,4
stage2,7004,19835,10,6
stage2,7005,19835,0,2
stage2,7005,19835,1,6
stage2,7005,19835,2,3
stage2,7005,19835,3,5
stage2,7005,19835,4,7
stage2,7005,19835,5,10
stage2,7005,19835,6,0
stage2,7005,19835,7,8
stage2,7005,19835,8,9
stage2,7005,19835,9,4
stage2,7005,19835,10,1
stage2,0,19895,0,0
stage2,0,19895,1,1
stage2,0,19895,2,2
stage2,0,19895,3,3
stage2,0,19895,4,4
stage2,0,19895,5,5
stage2,0,19895,6,6
stage2,0,19895,7,7
stage2,7001,19895,0,2
stage2,7001,19895,1,3
stage2,7001,19895,2,0
stage2,7001,19895,3,4
stage2,7001,19895,4,1
stage2,7001,19895,5,6
stage2,7001,19895,6,7
stage2,7001,19895,7,5
stage2,7002,19895,0,2
stage2,7002,19895,1,1
stage2,7002,19895,2,5
stage2,7002,19895,3,3
stage2,7002,19895,4,7
stage2,7002,19895,5,4
stage2,7002,19895,6,0
stage2,7002,19895,7,6
stage2,7003,19895,0,3
stage2,7003,19895,1,5
stage2,7003,19895,2,7
stage2,7003,19895,3,1
stage2,7003,19895,4,4
stage2,7003,19895,5,2
stage2,7003,19895,6,0
stage2,7003,19895,7,6
stage2,7004,19895,0,7
stage2,7004,19895,1,4
stage2,7004,19895,2,3
stage2,7004,19895,3,0
stage2,7004,19895,4,2
stage2,7004,19895,5,6
stage2,7004,19895,6,1
stage2,7004,19895,7,5
stage2,7005,19895,0,2
stage2,7005,19895,1,0
stage2,7005,19895,2,5
stage2,7005,19895,3,3
stage2,7005,19895,4,7
stage2,7005,19895,5,6
stage2,7005,19895,6,1
stage2,7005,19895,7,4
stage2,0,20221,0,0
stage2,0,20221,1,1
stage2,0,20221,2,2
stage2,0,20221,3,3
stage2,0,20221,4,4
stage2,0,20221,5,5
stage2,0,20221,6,6
stage2,0,20221,7,7
stage2,0,20221,8,8
stage2,0,20221,9,9
stage2,0,20221,10,10
stage2,0,20221,11,11
stage2,7001,20221,0,2
stage2,7001,20221,1,9
stage2,7001,20221,2,1
stage2,7001,20221,3,4
stage2,7001,20221,4,8
stage2,7001,20221,5,10
stage2,7001,20221,6,6
stage2,7001,20221,7,7
stage2,7001,20221,8,3
stage2,7001,20221,9,0
stage2,7001,20221,10,11
stage2,7001,20221,11,5
stage2,7002,20221,0,1
stage2,7002,20221,1,7
stage2,7002,20221,2,11
stage2,7002,20221,3,10
stage2,7002,20221,4,4
stage2,7002,20221,5,8
stage2,7002,20221,6,9
stage2,7002,20221,7,0
stage2,7002,20221,8,5
stage2,7002,20221,9,6
stage2,7002,20221,10,3
stage2,7002,20221,11,2
stage2,7003,20221,0,9
stage2,7003,20221,1,6
stage2,7003,20221,2,2
stage2,7003,20221,3,5
stage2,7003,20221,4,1
stage2,7003,20221,5,3
stage2,7003,20221,6,4
stage2,7003,20221,7,11
stage2,7003,20221,8,8
stage2,7003,20221,9,0
stage2,7003,20221,10,7
stage2,7003,20221,11,10
stage2,7004,20221,0,7
stage2,7004,20221,1,1
stage2,7004,20221,2,10
stage2,7004,20221,3,2
stage2,7004,20221,4,9
stage2,7004,20221,5,3
stage2,7004,20221,6,0
stage2,7004,20221,7,11
stage2,7004,20221,8,4
stage2,7004,20221,9,6
stage2,7004,20221,10,8
stage2,7004,20221,11,5
stage2,7005,20221,0,1
stage2,7005,20221,1,0
stage2,7005,20221,2,10
stage2,7005,20221,3,3
stage2,7005,20221,4,7
stage2,7005,20221,5,9
stage2,7005,20221,6,4
stage2,7005,20221,7,6
stage2,7005,20221,8,5
stage2,7005,20221,9,11
stage2,7005,20221,10,8
stage2,7005,20221,11,2
stage2,0,20397,0,0
stage2,0,20397,1,1
stage2,0,20397,2,2
stage2,0,20397,3,3
stage2,0,20397,4,4
stage2,0,20397,5,5
stage2,0,20397,6,6
stage2,0,20397,7,7
stage2,0,20397,8,8
stage2,7001,20397,0,3
stage2,7001,20397,1,5
stage2,7001,20397,2,7
stage2,7001,20397,3,6
stage2,7001,20397,4,0
stage2,7001,20397,5,2
stage2,7001,20397,6,8
stage2,7001,20397,7,4
stage2,7001,20397,8,1
stage2,7002,20397,0,3
stage2,7002,20397,1,2
stage2,7002,20397,2,0
stage2,7002,20397,3,8
stage2,7002,20397,4,5
stage2,7002,20397,5,7
stage2,7002,20397,6,1
stage2,7002,20397,7,6
stage2,7002,20397,8,4
stage2,7003,20397,0,6
stage2,7003,20397,1,8
stage2,7003,20397,2,7
stage2,7003,20397,3,3
stage2,7003,20397,4,0
stage2,7003,20397,5,4
stage2,7003,20397,6,1
stage2,7003,20397,7,2
stage2,7003,20397,8,5
stage2,7004,20397,0,0
stage2,7004,20397,1,8
stage2,7004,20397,2,7
stage2,7004,20397,3,3
stage2,7004,20397,4,6
stage2,7004,20397,5,5
stage2,7004,20397,6,4
stage2,7004,20397,7,1
stage2,7004,20397,8,2
stage2,7005,20397,0,1
stage2,7005,20397,1,3
stage2,7005,20397,2,6
stage2,7005,20397,3,0
stage2,7005,20397,4,4
stage2,7005,20397,5,2
stage2,7005,20397,6,5
stage2,7005,20397,7,7
stage2,7005,20397,8,8
stage2,0,20538,0,0
stage2,0,20538,1,1
stage2,0,20538,2,2
stage2,0,20538,3,3
stage2,0,20538,4,4
stage2,0,20538,5,5
stage2,0,20538,6,6
stage2,0,20538,7,7
stage2,0,20538,8,8
stage2,7001,20538,0,6
stage2,7001,20538,1,0
stage2,7001,20538,2,8
stage2,7001,20538,3,3
stage2,7001,20538,4,2
stage2,7001,20538,5,4
stage2,7001,20538,6,5
stage2,7001,20538,7,1
stage2,7001,20538,8,7
stage2,7002,20538,0,8
stage2,7002,20538,1,1
stage2,7002,20538,2,6
stage2,7002,20538,3,7
stage2,7002,20538,4,0
stage2,7002,20538,5,5
stage2,7002,20538,6,4
stage2,7002,20538,7,3
stage2,7002,20538,8,2
stage2,7003,20538,0,4
stage2,7003,20538,1,5
stage2,7003,20538,2,0
stage2,7003,20538,3,2
stage2,7003,20538,4,7
stage2,7003,20538,5,3
stage2,7003,20538,6,1
stage2,7003,20538,7,6
stage2,7003,20538,8,8
stage2,7004,20538,0,1
stage2,7004,20538,1,5
stage2,7004,20538,2,8
stage2,7004,20538,3,7
stage2,7004,20538,4,3
stage2,7004,20538,5,0
stage2,7004,20538,6,6
stage2,7004,20538,7,2
stage2,7004,20538,8,4
stage2,7005,20538,0,8
stage2,7005,20538,1,3
stage2,7005,20538,2,4
stage2,7005,20538,3,1
stage2,7005,20538,4,7
stage2,7005,20538,5,6
stage2,7005,20538,6,2
stage2,7005,20538,7,5
stage2,7005,20538,8,0
stage2,0,20601,0,0
stage2,0,20601,1,1
stage2,0,20601,2,2
stage2,0,20601,3,3
stage2,0,20601,4,4
stage2,0,20601,5,5
stage2,0,20601,6,6
stage2,0,20601,7,7
stage2,0,20601,8,8
stage2,0,20601,9,9
stage2,7001,20601,0,5
stage2,7001,20601,1,1
stage2,7001,20601,2,7
stage2,7001,20601,3,4
stage2,7001,20601,4,8
stage2,7001,20601,5,2
stage2,7001,20601,6,9
stage2,7001,20601,7,0
stage2,7001,20601,8,6
stage2,7001,20601,9,3
stage2,7002,20601,0,6
stage2,7002,20601,1,2
stage2,7002,20601,2,5
stage2,7002,20601,3,8
stage2,7002,20601,4,4
stage2,7002,20601,5,1
stage2,7002,20601,6,0
stage2,7002,20601,7,3
stage2,7002,20601,8,7
stage2,7002,20601,9,9
stage2,7003,20601,0,9
stage2,7003,20601,1,0
stage2,7003,20601,2,3
stage2,7003,20601,3,8
stage2,7003,20601,4,4
stage2,7003,20601,5,5
stage2,7003,20601,6,6
stage2,7003,20601,7,7
stage2,7003,20601,8,2
stage2,7003,20601,9,1
stage2,7004,20601,0,8
stage2,7004,20601,1,5
stage2,7004,20601,2,0
stage2,7004,20601,3,1
stage2,7004,20601,4,9
stage2,7004,20601,5,6
stage2,7004,20601,6,7
stage2,7004,20601,7,2
stage2,7004,20601,8,3
stage2,7004,20601,9,4
stage2,7005,20601,0,1
stage2,7005,20601,1,0
stage2,7005,20601,2,4
stage2,7005,20601,3,3
stage2,7005,20601,4,8
stage2,7005,20601,5,9
stage2,7005,20601,6,6
stage2,7005,20601,7,5
stage2,7005,20601,8,7
stage2,7005,20601,9,2
stage2,0,20607,0,0
stage2,0,20607,1,1
stage2,0,20607,2,2
stage2,0,20607,3,3
stage2,0,20607,4,4
stage2,0,20607,5,5
stage2,0,20607,6,6
stage2,0,20607,7,7
stage2,0,20607,8,8
stage2,7001,20607,0,4
stage2,7001,20607,1,6
stage2,7001,20607,2,1
stage2,7001,20607,3,2
stage2,7001,20607,4,7
stage2,7001,20607,5,0
stage2,7001,20607,6,5
stage2,7001,20607,7,8
stage2,7001,20607,8,3
stage2,7002,20607,0,3
stage2,7002,20607,1,4
stage2,7002,20607,2,8
stage2,7002,20607,3,7
stage2,7002,20607,4,1
stage2,7002,20607,5,2
stage2,7002,20607,6,6
stage2,7002,20607,7,0
stage2,7002,20607,8,5
stage2,7003,20607,0,5
stage2,7003,20607,1,2
stage2,7003,20607,2,7
stage2,7003,20607,3,1
stage2,7003,20607,4,4
stage2,7003,20607,5,0
stage2,7003,20607,6,3
stage2,7003,20607,7,8
stage2,7003,20607,8,6
stage2,7004,20607,0,8
stage2,7004,20607,1,3
stage2,7004,20607,2,6
stage2,7004,20607,3,2
stage2,7004,20607,4,7
stage2,7004,20607,5,5
stage2,7004,20607,6,0
stage2,7004,20607,7,1
stage2,7004,20607,8,4
stage2,7005,20607,0,8
stage2,7005,20607,1,0
stage2,7005,20607,2,4
stage2,7005,20607,3,3
stage2,7005,20607,4,1
stage2,7005,20607,5,5
stage2,7005,20607,6,2
stage2,7005,20607,7,6
stage2,7005,20607,8,7
stage2,0,20692,0,0
stage2,0,20692,1,1
stage2,0,20692,2,2
stage2,0,20692,3,3
stage2,0,20692,4,4
stage2,0,20692,5,5
stage2,0,20692,6,6
stage2,0,20692,7,7
stage2,7001,20692,0,3
stage2,7001,20692,1,2
stage2,7001,20692,2,5
stage2,7001,20692,3,7
stage2,7001,20692,4,1
stage2,7001,20692,5,0
stage2,7001,20692,6,6
stage2,7001,20692,7,4
stage2,7002,20692,0,5
stage2,7002,20692,1,0
stage2,7002,20692,2,7
stage2,7002,20692,3,4
stage2,7002,20692,4,6
stage2,7002,20692,5,3
stage2,7002,20692,6,1
stage2,7002,20692,7,2
stage2,7003,20692,0,3
stage2,7003,20692,1,5
stage2,7003,20692,2,2
stage2,7003,20692,3,4
stage2,7003,20692,4,6
stage2,7003,20692,5,1
stage2,7003,20692,6,7
stage2,7003,20692,7,0
stage2,7004,20692,0,0
stage2,7004,20692,1,6
stage2,7004,20692,2,1
stage2,7004,20692,3,2
stage2,7004,20692,4,7
stage2,7004,20692,5,3
stage2,7004,20692,6,4
stage2,7004,20692,7,5
stage2,7005,20692,0,5
stage2,7005,20692,1,4
stage2,7005,20692,2,0
stage2,7005,20692,3,6
stage2,7005,20692,4,2
stage2,7005,20692,5,7
stage2,7005,20692,6,3
stage2,7005,20692,7,1
stage2,0,20897,0,0
stage2,0,20897,1,1
stage2,0,20897,2,2
stage2,0,20897,3,3
stage2,0,20897,4,4
stage2,0,20897,5,5
stage2,7001,20897,0,2
stage2,7001,20897,1,5
stage2,7001,20897,2,1
stage2,7001,20897,3,0
stage2,7001,20897,4,3
stage2,7001,20897,5,4
stage2,7002,20897,0,2
stage2,7002,20897,1,0
stage2,7002,20897,2,4
stage2,7002,20897,3,3
stage2,7002,20897,4,5
stage2,7002,20897,5,1
stage2,7003,20897,0,3
stage2,7003,20897,1,4
stage2,7003,20897,2,1
stage2,7003,20897,3,2
stage2,7003,20897,4,0
stage2,7003,20897,5,5
stage2,7004,20897,0,1
stage2,7004,20897,1,5
stage2,7004,20897,2,0
stage2,7004,20897,3,3
stage2,7004,20897,4,2
stage2,7004,20897,5,4
stage2,7005,20897,0,1
stage2,7005,20897,1,5
stage2,7005,20897,2,0
stage2,7005,20897,3,4
stage2,7005,20897,4,2
stage2,7005,20897,5,3
stage2,0,20907,0,0
stage2,0,20907,1,1
stage2,0,20907,2,2
stage2,0,20907,3,3
stage2,0,20907,4,4
stage2,0,20907,5,5
stage2,0,20907,6,6
stage2,0,20907,7,7
stage2,0,20907,8,8
stage2,0,20907,9,9
stage2,0,20907,10,10
stage2,0,20907,11,11
stage2,0,20907,12,12
stage2,0,20907,13,13
stage2,7001,20907,0,11
stage2,7001,20907,1,1
stage2,7001,20907,2,2
stage2,7001,20907,3,5
stage2,7001,20907,4,0
stage2,7001,20907,5,3
stage2,7001,20907,6,12
stage2,7001,20907,7,8
stage2,7001,20907,8,4
stage2,7001,20907,9,6
stage2,7001,20907,10,9
stage2,7001,20907,11,10
stage2,7001,20907,12,7
stage2,7001,20907,13,13
stage2,7002,20907,0,8
stage2,7002,20907,1,13
stage2,7002,20907,2,9
stage2,7002,20907,3,3
stage2,7002,20907,4,6
stage2,7002,20907,5,12
stage2,7002,20907,6,4
stage2,7002,20907,7,1
stage2,7002,20907,8,10
stage2,7002,20907,9,5
stage2,7002,20907,10,7
stage2,7002,20907,11,11
stage2,7002,20907,12,2
stage2,7002,20907,13,0
stage2,7003,20907,0,10
stage2,7003,20907,1,2
stage2,7003,20907,2,13
stage2,7003,20907,3,3
stage2,7003,20907,4,5
stage2,7003,20907,5,0
stage2,7003,20907,6,9
stage2,7003,20907,7,1
stage2,7003,20907,8,4
stage2,7003,20907,9,12
stage2,7003,20907,10,11
stage2,7003,20907,11,6
stage2,7003,20907,12,7
stage2,7003,20907,13,8
stage2,7004,20907,0,5
stage2,7004,20907,1,4
stage2,7004,20907,2,11
stage2,7004,20907,3,13
stage2,7004,20907,4,10
stage2,7004,20907,5,9
stage2,7004,20907,6,3
stage2,7004,20907,7,2
stage2,7004,20907,8,8
stage2,7004,20907,9,6
stage2,7004,20907,10,7
stage2,7004,20907,11,0
stage2,7004,20907,12,12
stage2,7004,20907,13,1
stage2,7005,20907,0,6
stage2,7005,20907,1,13
stage2,7005,20907,2,5
stage2,7005,20907,3,1
stage2,7005,20907,4,7
stage2,7005,20907,5,11
stage2,7005,20907,6,3
stage2,7005,20907,7,12
stage2,7005,20907,8,9
stage2,7005,20907,9,8
stage2,7005,20907,10,0
stage2,7005,20907,11,2
stage2,7005,20907,12,10
stage2,7005,20907,13,4
stage2,0,21076,0,0
stage2,0,21076,1,1
stage2,0,21076,2,2
stage2,0,21076,3,3
stage2,0,21076,4,4
stage2,0,21076,5,5
stage2,0,21076,6,6
stage2,0,21076,7,7
stage2,7001,21076,0,4
stage2,7001,21076,1,2
stage2,7001,21076,2,5
stage2,7001,21076,3,7
stage2,7001,21076,4,3
stage2,7001,21076,5,0
stage2,7001,21076,6,6
stage2,7001,21076,7,1
stage2,7002,21076,0,5
stage2,7002,21076,1,0
stage2,7002,21076,2,3
stage2,7002,21076,3,2
stage2,7002,21076,4,6
stage2,7002,21076,5,4
stage2,7002,21076,6,7
stage2,7002,21076,7,1
stage2,7003,21076,0,7
stage2,7003,21076,1,3
stage2,7003,21076,2,2
stage2,7003,21076,3,0
stage2,7003,21076,4,6
stage2,7003,21076,5,1
stage2,7003,21076,6,4
stage2,7003,21076,7,5
stage2,7004,21076,0,3
stage2,7004,21076,1,5
stage2,7004,21076,2,1
stage2,7004,21076,3,6
stage2,7004,21076,4,2
stage2,7004,21076,5,0
stage2,7004,21076,6,4
stage2,7004,21076,7,7
stage2,7005,21076,0,6
stage2,7005,21076,1,4
stage2,7005,21076,2,3
stage2,7005,21076,3,1
stage2,7005,21076,4,5
stage2,7005,21076,5,0
stage2,7005,21076,6,7
stage2,7005,21076,7,2
stage2,0,21238,0,0
stage2,0,21238,1,1
stage2,0,21238,2,2
stage2,0,21238,3,3
stage2,0,21238,4,4
stage2,0,21238,5,5
stage2,0,21238,6,6
stage2,0,21238,7,7
stage2,7001,21238,0,3
stage2,7001,21238,1,7
stage2,7001,21238,2,0
stage2,7001,21238,3,2
stage2,7001,21238,4,4
stage2,7001,21238,5,1
stage2,7001,21238,6,5
stage2,7001,21238,7,6
stage2,7002,21238,0,0
stage2,7002,21238,1,4
stage2,7002,21238,2,7
stage2,7002,21238,3,3
stage2,7002,21238,4,1
stage2,7002,21238,5,2
stage2,7002,21238,6,6
stage2,7002,21238,7,5
stage2,7003,21238,0,3
stage2,7003,21238,1,7
stage2,7003,21238,2,0
stage2,7003,21238,3,6
stage2,7003,21238,4,4
stage2,7003,21238,5,2
stage2,7003,21238,6,1
stage2,7003,21238,7,5
stage2,7004,21238,0,3
stage2,7004,21238,1,6
stage2,7004,21238,2,7
stage2,7004,21238,3,5
stage2,7004,21238,4,0
stage2,7004,21238,5,1
stage2,7004,21238,6,2
stage2,7004,21238,7,4
stage2,7005,21238,0,7
stage2,7005,21238,1,3
stage2,7005,21238,2,6
stage2,7005,21238,3,4
stage2,7005,21238,4,1
stage2,7005,21238,5,2
stage2,7005,21238,6,5
stage2,7005,21238,7,0
stage2,0,21285,0,0
stage2,0,21285,1,1
stage2,0,21285,2,2
stage2,0,21285,3,3
stage2,0,21285,4,4
stage2,0,21285,5,5
stage2,0,21285,6,6
stage2,0,21285,7,7
stage2,0,21285,8,8
stage2,0,21285,9,9
stage2,0,21285,10,10
stage2,7001,21285,0,1
stage2,7001,21285,1,4
stage2,7001,21285,2,10
stage2,7001,21285,3,9
stage2,7001,21285,4,0
stage2,7001,21285,5,5
stage2,7001,21285,6,2
stage2,7001,21285,7,8
stage2,7001,21285,8,6
stage2,7001,21285,9,3
stage2,7001,21285,10,7
stage2,7002,21285,0,2
stage2,7002,21285,1,5
stage2,7002,21285,2,8
stage2,7002,21285,3,10
stage2,7002,21285,4,7
stage2,7002,21285,5,0
stage2,7002,21285,6,3
stage2,7002,21285,7,1
stage2,7002,21285,8,9
stage2,7002,21285,9,4
stage2,7002,21285,10,6
stage2,7003,21285,0,9
stage2,7003,21285,1,2
stage2,7003,21285,2,0
stage2,7003,21285,3,1
stage2,7003,21285,4,3
stage2,7003,21285,5,8
stage2,7003,21285,6,10
stage2,7003,21285,7,7
stage2,7003,21285,8,5
stage2,7003,21285,9,6
stage2,7003,21285,10,4
stage2,7004,21285,0,3
stage2,7004,21285,1,4
stage2,7004,21285,2,5
stage2,7004,21285,3,9
stage2,7004,21285,4,0
stage2,7004,21285,5,7
stage2,7004,21285,6,2
stage2,7004,21285,7,10
stage2,7004,21285,8,1
stage2,7004,21285,9,8
stage2,7004,21285,10,6
stage2,7005,21285,0,8
stage2,7005,21285,1,9
stage2,7005,21285,2,3
stage2,7005,21285,3,4
stage2,7005,21285,4,5
stage2,7005,21285,5,2
stage2,7005,21285,6,0
stage2,7005,21285,7,6
stage2,7005,21285,8,1
stage2,7005,21285,9,7
stage2,7005,21285,10,10
stage2,0,21315,0,0
stage2,0,21315,1,1
stage2,0,21315,2,2
stage2,0,21315,3,3
stage2,0,21315,4,4
stage2,0,21315,5,5
stage2,0,21315,6,6
stage2,0,21315,7,7
stage2,0,21315,8,8
stage2,0,21315,9,9
stage2,0,21315,10,10
stage2,0,21315,11,11
stage2,0,21315,12,12
stage2,7001,21315,0,1
stage2,7001,21315,1,7
stage2,7001,21315,2,5
stage2,7001,21315,3,6
stage2,7001,21315,4,4
stage2,7001,21315,5,11
stage2,7001,21315,6,10
stage2,7001,21315,7,9
stage2,7001,21315,8,2
stage2,7001,21315,9,3
stage2,7001,21315,10,8
stage2,7001,21315,11,0
stage2,7001,21315,12,12
stage2,7002,21315,0,8
stage2,7002,21315,1,0
stage2,7002,21315,2,9
stage2,7002,21315,3,12
stage2,7002,21315,4,7
stage2,7002,21315,5,2
stage2,7002,21315,6,4
stage2,7002,21315,7,11
stage2,7002,21315,8,1
stage2,7002,21315,9,5
stage2,7002,21315,10,3
stage2,7002,21315,11,10
stage2,7002,21315,12,6
stage2,7003,21315,0,0
stage2,7003,21315,1,3
stage2,7003,21315,2,1
stage2,7003,21315,3,8
stage2,7003,21315,4,5
stage2,7003,21315,5,6
stage2,7003,21315,6,4
stage2,7003,21315,7,10
stage2,7003,21315,8,12
stage2,7003,21315,9,9
stage2,7003,21315,10,2
stage2,7003,21315,11,11
stage2,7003,21315,12,7
stage2,7004,21315,0,12
stage2,7004,21315,1,9
stage2,7004,21315,2,10
stage2,7004,21315,3,5
stage2,7004,21315,4,2
stage2,7004,21315,5,7
stage2,7004,21315,6,0
stage2,7004,21315,7,4
stage2,7004,21315,8,6
stage2,7004,21315,9,1
stage2,7004,21315,10,11
stage2,7004,21315,11,8
stage2,7004,21315,12,3
stage2,7005,21315,0,8
stage2,7005,21315,1,0
stage2,7005,21315,2,7
stage2,7005,21315,3,10
stage2,7005,21315,4,9
stage2,7005,21315,5,4
stage2,7005,21315,6,3
stage2,7005,21315,7,6
stage2,7005,21315,8,11
stage2,7005,21315,9,1
stage2,7005,21315,10,12
stage2,7005,21315,11,5
stage2,7005,21315,12,2
stage2,0,21537,0,0
stage2,0,21537,1,1
stage2,0,21537,2,2
stage2,0,21537,3,3
stage2,0,21537,4,4
stage2,0,21537,5,5
stage2,0,21537,6,6
stage2,0,21537,7,7
stage2,0,21537,8,8
stage2,7001,21537,0,3
stage2,7001,21537,1,7
stage2,7001,21537,2,6
stage2,7001,21537,3,5
stage2,7001,21537,4,2
stage2,7001,21537,5,4
stage2,7001,21537,6,1
stage2,7001,21537,7,0
stage2,7001,21537,8,8
stage2,7002,21537,0,5
stage2,7002,21537,1,3
stage2,7002,21537,2,6
stage2,7002,21537,3,4
stage2,7002,21537,4,1
stage2,7002,21537,5,0
stage2,7002,21537,6,8
stage2,7002,21537,7,7
stage2,7002,21537,8,2
stage2,7003,21537,0,8
stage2,7003,21537,1,5
stage2,7003,21537,2,7
stage2,7003,21537,3,2
stage2,7003,21537,4,0
stage2,7003,21537,5,3
stage2,7003,21537,6,1
stage2,7003,21537,7,6
stage2,7003,21537,8,4
stage2,7004,21537,0,0
stage2,7004,21537,1,1
stage2,7004,21537,2,8
stage2,7004,21537,3,7
stage2,7004,21537,4,3
stage2,7004,21537,5,4
stage2,7004,21537,6,2
stage2,7004,21537,7,6
stage2,7004,21537,8,5
stage2,7005,21537,0,1
stage2,7005,21537,1,2
stage2,7005,21537,2,4
stage2,7005,21537,3,6
stage2,7005,21537,4,8
stage2,7005,21537,5,0
stage2,7005,21537,6,3
stage2,7005,21537,7,5
stage2,7005,21537,8,7
stage2,0,21664,0,0
stage2,0,21664,1,1
stage2,0,21664,2,2
stage2,0,21664,3,3
stage2,0,21664,4,4
stage2,0,21664,5,5
stage2,0,21664,6,6
stage2,0,21664,7,7
stage2,0,21664,8,8
stage2,0,21664,9,9
stage2,0,21664,10,10
stage2,0,21664,11,11
stage2,7001,21664,0,8
stage2,7001,21664,1,3
stage2,7001,21664,2,10
stage2,7001,21664,3,0
stage2,7001,21664,4,2
stage2,7001,21664,5,11
stage2,7001,21664,6,6
stage2,7001,21664,7,7
stage2,7001,21664,8,1
stage2,7001,21664,9,5
stage2,7001,21664,10,9
stage2,7001,21664,11,4
stage2,7002,21664,0,1
stage2,7002,21664,1,11
stage2,7002,21664,2,7
stage2,7002,21664,3,0
stage2,7002,21664,4,9
stage2,7002,21664,5,8
stage2,7002,21664,6,10
stage2,7002,21664,7,4
stage2,7002,21664,8,6
stage2,7002,21664,9,3
stage2,7002,21664,10,2
stage2,7002,21664,11,5
stage2,7003,21664,0,6
stage2,7003,21664,1,1
stage2,7003,21664,2,9
stage2,7003,21664,3,5
stage2,7003,21664,4,2
stage2,7003,21664,5,7
stage2,7003,21664,6,3
stage2,7003,21664,7,11
stage2,7003,21664,8,0
stage2,7003,21664,9,10
stage2,7003,21664,10,8
stage2,7003,21664,11,4
stage2,7004,21664,0,7
stage2,7004,21664,1,5
stage2,7004,21664,2,8
stage2,7004,21664,3,9
stage2,7004,21664,4,11
stage2,7004,21664,5,0
stage2,7004,21664,6,1
stage2,7004,21664,7,4
stage2,7004,21664,8,3
stage2,7004,21664,9,10
stage2,7004,21664,10,6
stage2,7004,21664,11,2
stage2,7005,21664,0,5
stage2,7005,21664,1,6
stage2,7005,21664,2,8
stage2,7005,21664,3,1
stage2,7005,21664,4,9
stage2,7005,21664,5,4
stage2,7005,21664,6,10
stage2,7005,21664,7,7
stage2,7005,21664,8,11
stage2,7005,21664,9,3
stage2,7005,21664,10,0
stage2,7005,21664,11,2
stage2,0,21772,0,0
stage2,0,21772,1,1
stage2,0,21772,2,2
stage2,0,21772,3,3
stage2,0,21772,4,4
stage2,0,21772,5,5
stage2,0,21772,6,6
stage2,0,21772,7,7
stage2,0,21772,8,8
stage2,0,21772,9,9
stage2,7001,21772,0,3
stage2,7001,21772,1,6
stage2,7001,21772,2,2
stage2,7001,21772,3,4
stage2,7001,21772,4,7
stage2,7001,21772,5,1
stage2,7001,21772,6,0
stage2,7001,21772,7,9
stage2,7001,21772,8,8
stage2,7001,21772,9,5
stage2,7002,21772,0,9
stage2,7002,21772,1,2
stage2,7002,21772,2,3
stage2,7002,21772,3,6
stage2,7002,21772,4,8
stage2,7002,21772,5,4
stage2,7002,21772,6,0
stage2,7002,21772,7,1
stage2,7002,21772,8,7
stage2,7002,21772,9,5
stage2,7003,21772,0,2
stage2,7003,21772,1,3
